charID;x;y;width;height;shift;offset
35108;353;87;11;15;13;1
35109;340;87;11;15;13;1
35110;327;87;11;15;13;1
35111;41;87;11;15;13;1
35112;28;87;11;15;13;1
35113;15;87;11;15;13;1
35114;2;87;11;15;13;1
35115;4082;70;11;15;13;1
35116;4069;70;11;15;13;1
35117;4056;70;11;15;13;1
35118;54;87;11;15;13;1
35119;4043;70;11;15;13;1
35120;4017;70;11;15;13;1
35121;4004;70;11;15;13;1
35122;3991;70;11;15;13;1
35123;3978;70;11;15;13;1
35124;3965;70;11;15;13;1
35125;3952;70;11;15;13;1
35126;3939;70;11;15;13;1
35127;4030;70;11;15;13;1
35128;67;87;11;15;13;1
35129;80;87;11;15;13;1
35130;93;87;11;15;13;1
35131;314;87;11;15;13;1
35132;301;87;11;15;13;1
35133;288;87;11;15;13;1
35134;275;87;11;15;13;1
35135;262;87;11;15;13;1
35136;249;87;11;15;13;1
35137;236;87;11;15;13;1
35138;223;87;11;15;13;1
35139;210;87;11;15;13;1
35140;197;87;11;15;13;1
35141;184;87;11;15;13;1
35142;171;87;11;15;13;1
35143;158;87;11;15;13;1
35144;145;87;11;15;13;1
35145;132;87;11;15;13;1
35146;119;87;11;15;13;1
35147;106;87;11;15;13;1
35148;2860;70;11;15;13;1
35149;2847;70;11;15;13;1
35150;2834;70;11;15;13;1
35151;1769;70;11;15;13;1
35152;1470;70;11;15;13;1
35153;1457;70;11;15;13;1
35154;1444;70;11;15;13;1
35155;1431;70;11;15;13;1
35156;1418;70;11;15;13;1
35157;1405;70;11;15;13;1
35158;1392;70;11;15;13;1
35159;1483;70;11;15;13;1
35160;1379;70;11;15;13;1
35161;1353;70;11;15;13;1
35162;1340;70;11;15;13;1
35163;1327;70;11;15;13;1
35164;1314;70;11;15;13;1
35165;1301;70;11;15;13;1
35166;1288;70;11;15;13;1
35167;1275;70;11;15;13;1
35168;1366;70;11;15;13;1
35169;1496;70;11;15;13;1
35170;1509;70;11;15;13;1
35171;1522;70;11;15;13;1
35172;1743;70;11;15;13;1
35173;1730;70;11;15;13;1
35174;1717;70;11;15;13;1
35175;1704;70;11;15;13;1
35176;1691;70;11;15;13;1
35177;1678;70;11;15;13;1
35178;1665;70;11;15;13;1
35179;1652;70;11;15;13;1
35180;1639;70;11;15;13;1
35181;1626;70;11;15;13;1
35182;1613;70;11;15;13;1
35183;1600;70;11;15;13;1
35184;1587;70;11;15;13;1
35185;1574;70;11;15;13;1
35186;1561;70;11;15;13;1
35187;1548;70;11;15;13;1
35188;1535;70;11;15;13;1
35189;1262;70;11;15;13;1
35190;1756;70;11;15;13;1
35191;1249;70;11;15;13;1
35192;1223;70;11;15;13;1
35193;937;70;11;15;13;1
35194;924;70;11;15;13;1
35195;911;70;11;15;13;1
35196;898;70;11;15;13;1
35197;885;70;11;15;13;1
35198;873;70;10;15;13;2
35199;860;70;11;15;13;1
35200;950;70;11;15;13;1
35201;847;70;11;15;13;1
35202;821;70;11;15;13;1
35203;808;70;11;15;13;1
35204;795;70;11;15;13;1
35205;782;70;11;15;13;1
35206;769;70;11;15;13;1
35207;756;70;11;15;13;1
35208;743;70;11;15;13;1
35209;834;70;11;15;13;1
35210;963;70;11;15;13;1
35211;976;70;11;15;13;1
35212;989;70;11;15;13;1
35213;1210;70;11;15;13;1
35214;1197;70;11;15;13;1
35215;1184;70;11;15;13;1
35216;1171;70;11;15;13;1
35217;1158;70;11;15;13;1
35218;1145;70;11;15;13;1
35219;1132;70;11;15;13;1
35220;1119;70;11;15;13;1
35221;1106;70;11;15;13;1
35222;1093;70;11;15;13;1
35223;1080;70;11;15;13;1
35224;1067;70;11;15;13;1
35225;1054;70;11;15;13;1
35226;1041;70;11;15;13;1
35227;1028;70;11;15;13;1
35228;1015;70;11;15;13;1
35229;1002;70;11;15;13;1
35230;1236;70;11;15;13;1
35231;1782;70;11;15;13;1
35232;2301;70;11;15;13;1
35233;1795;70;11;15;13;1
35234;2535;70;11;15;13;1
35235;2522;70;11;15;13;1
35236;2509;70;11;15;13;1
35237;2496;70;11;15;13;1
35238;2483;70;11;15;13;1
35239;2470;70;11;15;13;1
35240;2457;70;11;15;13;1
35241;2548;70;11;15;13;1
35242;2444;70;11;15;13;1
35243;2418;70;11;15;13;1
35244;2405;70;11;15;13;1
35245;2392;70;11;15;13;1
35246;2379;70;11;15;13;1
35247;2366;70;11;15;13;1
35248;2353;70;11;15;13;1
35249;2340;70;11;15;13;1
35250;2431;70;11;15;13;1
35251;2561;70;11;15;13;1
35252;2574;70;11;15;13;1
35253;2587;70;11;15;13;1
35254;2808;70;11;15;13;1
35255;2795;70;11;15;13;1
35256;2782;70;11;15;13;1
35257;2769;70;11;15;13;1
35258;2756;70;11;15;13;1
35259;2743;70;11;15;13;1
35260;2730;70;11;15;13;1
35261;2717;70;11;15;13;1
35262;2704;70;11;15;13;1
35263;2691;70;11;15;13;1
35264;2678;70;11;15;13;1
35265;2665;70;11;15;13;1
35266;2652;70;11;15;13;1
35267;2639;70;11;15;13;1
35268;2626;70;11;15;13;1
35269;2613;70;11;15;13;1
35270;2600;70;11;15;13;1
35271;2327;70;11;15;13;1
35272;2821;70;11;15;13;1
35273;2314;70;11;15;13;1
35274;2288;70;11;15;13;1
35275;2003;70;11;15;13;1
35276;1990;70;11;15;13;1
35277;1977;70;11;15;13;1
35278;1964;70;11;15;13;1
35279;1951;70;11;15;13;1
35280;1938;70;11;15;13;1
35281;1925;70;11;15;13;1
35282;2016;70;10;15;13;1
35283;1912;70;11;15;13;1
35284;1886;70;11;15;13;1
35285;1873;70;11;15;13;1
35286;1860;70;11;15;13;1
35287;1847;70;11;15;13;1
35288;1834;70;11;15;13;1
35289;1821;70;11;15;13;1
35290;1808;70;11;15;13;1
35291;1899;70;11;15;13;1
35292;2028;70;11;15;13;1
35293;2041;70;11;15;13;1
35294;2054;70;11;15;13;1
35295;2275;70;11;15;13;1
35296;2262;70;11;15;13;1
35297;2249;70;11;15;13;1
35298;2236;70;11;15;13;1
35299;2223;70;11;15;13;1
35300;2210;70;11;15;13;1
35301;2197;70;11;15;13;1
35302;2184;70;11;15;13;1
35303;2171;70;11;15;13;1
35304;2158;70;11;15;13;1
35305;2145;70;11;15;13;1
35306;2132;70;11;15;13;1
35307;2119;70;11;15;13;1
35308;2106;70;11;15;13;1
35309;2093;70;11;15;13;1
35310;2080;70;11;15;13;1
35311;2067;70;11;15;13;1
35312;613;87;11;15;13;1
35313;899;87;11;15;13;1
35314;795;104;11;15;13;1
35315;912;87;11;15;13;1
35316;3780;87;11;15;13;1
35317;3767;87;11;15;13;1
35318;3754;87;11;15;13;1
35319;3741;87;11;15;13;1
35320;3728;87;11;15;13;1
35321;3715;87;11;15;13;1
35322;3702;87;11;15;13;1
35323;3793;87;11;15;13;1
35324;3689;87;11;15;13;1
35325;3663;87;11;15;13;1
35326;3650;87;11;15;13;1
35327;3637;87;11;15;13;1
35328;3624;87;11;15;13;1
35329;3616;87;6;15;13;1
35330;3603;87;11;15;13;1
35331;3590;87;11;15;13;1
35332;3676;87;11;15;13;1
35333;3806;87;11;15;13;1
35334;3819;87;11;15;13;1
35335;3832;87;11;15;13;1
35336;4053;87;11;15;13;1
35337;4040;87;11;15;13;1
35338;4027;87;11;15;13;1
35339;4014;87;11;15;13;1
35340;4001;87;11;15;13;1
35341;3988;87;11;15;13;1
35342;3975;87;11;15;13;1
35343;3962;87;11;15;13;1
35344;3949;87;11;15;13;1
35345;3936;87;11;15;13;1
35346;3923;87;11;15;13;1
35347;3910;87;11;15;13;1
35348;3897;87;11;15;13;1
35349;3884;87;11;15;13;1
35350;3871;87;11;15;13;1
35351;3858;87;11;15;13;1
35352;3845;87;11;15;13;1
35353;3577;87;11;15;13;1
35354;4066;87;11;15;13;1
35355;3564;87;11;15;13;1
35356;3538;87;11;15;13;1
35357;3252;87;11;15;13;1
35358;3239;87;11;15;13;1
35359;3226;87;11;15;13;1
35360;3213;87;11;15;13;1
35361;3200;87;11;15;13;1
35362;3187;87;11;15;13;1
35363;3174;87;11;15;13;1
35364;3265;87;11;15;13;1
35365;3161;87;11;15;13;1
35366;3135;87;11;15;13;1
35367;3122;87;11;15;13;1
35368;3109;87;11;15;13;1
35369;3096;87;11;15;13;1
35370;3083;87;11;15;13;1
35371;3070;87;11;15;13;1
35372;3057;87;11;15;13;1
35373;3148;87;11;15;13;1
35374;3278;87;11;15;13;1
35375;3291;87;11;15;13;1
35376;3304;87;11;15;13;1
35377;3525;87;11;15;13;1
35378;3512;87;11;15;13;1
35379;3499;87;11;15;13;1
35380;3486;87;11;15;13;1
35381;3473;87;11;15;13;1
35382;3460;87;11;15;13;1
35383;3447;87;11;15;13;1
35384;3434;87;11;15;13;1
35385;3421;87;11;15;13;1
35386;3408;87;11;15;13;1
35387;3395;87;11;15;13;1
35388;3382;87;11;15;13;1
35389;3369;87;11;15;13;1
35390;3356;87;11;15;13;1
35391;3343;87;11;15;13;1
35392;3330;87;11;15;13;1
35393;3317;87;11;15;13;1
35394;3551;87;11;15;13;1
35395;4079;87;11;15;13;1
35396;2;104;11;15;13;1
35397;15;104;11;15;13;1
35398;769;104;11;15;13;1
35399;756;104;11;15;13;1
35400;743;104;11;15;13;1
35401;730;104;11;15;13;1
35402;717;104;11;15;13;1
35403;704;104;11;15;13;1
35404;691;104;11;15;13;1
35405;678;104;11;15;13;1
35406;665;104;11;15;13;1
35407;652;104;11;15;13;1
35408;639;104;11;15;13;1
35409;626;104;11;15;13;1
35410;613;104;11;15;13;1
35411;600;104;11;15;13;1
35412;587;104;11;15;13;1
35413;574;104;11;15;13;1
35414;561;104;11;15;13;1
35415;782;104;11;15;13;1
35416;808;104;11;15;13;1
35417;1055;104;11;15;13;1
35418;821;104;11;15;13;1
35419;1042;104;11;15;13;1
35420;1029;104;11;15;13;1
35421;1016;104;11;15;13;1
35422;1003;104;11;15;13;1
35423;990;104;11;15;13;1
35424;977;104;11;15;13;1
35425;964;104;11;15;13;1
35426;951;104;11;15;13;1
35427;938;104;11;15;13;1
35428;925;104;11;15;13;1
35429;912;104;11;15;13;1
35430;899;104;11;15;13;1
35431;886;104;11;15;13;1
35432;873;104;11;15;13;1
35433;860;104;11;15;13;1
35434;847;104;11;15;13;1
35435;834;104;11;15;13;1
35436;548;104;11;15;13;1
35437;535;104;11;15;13;1
35438;522;104;11;15;13;1
35439;509;104;11;15;13;1
35440;223;104;11;15;13;1
35441;210;104;11;15;13;1
35442;197;104;11;15;13;1
35443;184;104;11;15;13;1
35444;171;104;11;15;13;1
35445;158;104;11;15;13;1
35446;145;104;11;15;13;1
35447;236;104;11;15;13;1
35448;132;104;11;15;13;1
35449;106;104;11;15;13;1
35450;93;104;11;15;13;1
35451;80;104;11;15;13;1
35452;67;104;11;15;13;1
35453;54;104;11;15;13;1
35454;41;104;11;15;13;1
35455;28;104;11;15;13;1
35456;119;104;11;15;13;1
35457;249;104;11;15;13;1
35458;262;104;11;15;13;1
35459;275;104;11;15;13;1
35460;496;104;11;15;13;1
35461;483;104;11;15;13;1
35462;470;104;11;15;13;1
35463;457;104;11;15;13;1
35464;444;104;11;15;13;1
35465;431;104;11;15;13;1
35466;418;104;11;15;13;1
35467;405;104;11;15;13;1
35468;392;104;11;15;13;1
35469;379;104;11;15;13;1
35470;366;104;11;15;13;1
35471;353;104;11;15;13;1
35472;340;104;11;15;13;1
35473;327;104;11;15;13;1
35474;314;104;11;15;13;1
35475;301;104;11;15;13;1
35476;288;104;11;15;13;1
35477;3044;87;11;15;13;1
35478;3031;87;11;15;13;1
35479;3018;87;11;15;13;1
35480;1952;87;11;15;13;1
35481;1653;87;11;15;13;1
35482;1640;87;11;15;13;1
35483;1627;87;11;15;13;1
35484;1614;87;11;15;13;1
35485;1601;87;11;15;13;1
35486;1588;87;11;15;13;1
35487;1575;87;11;15;13;1
35488;1666;87;11;15;13;1
35489;1562;87;11;15;13;1
35490;1536;87;11;15;13;1
35491;1523;87;11;15;13;1
35492;1510;87;11;15;13;1
35493;1497;87;11;15;13;1
35494;1484;87;11;15;13;1
35495;1471;87;11;15;13;1
35496;1458;87;11;15;13;1
35497;1549;87;11;15;13;1
35498;1679;87;11;15;13;1
35499;1692;87;11;15;13;1
35500;1705;87;11;15;13;1
35501;1926;87;11;15;13;1
35502;1913;87;11;15;13;1
35503;1900;87;11;15;13;1
35504;1887;87;11;15;13;1
35505;1874;87;11;15;13;1
35506;1861;87;11;15;13;1
35507;1848;87;11;15;13;1
35508;1835;87;11;15;13;1
35509;1822;87;11;15;13;1
35510;1809;87;11;15;13;1
35511;1796;87;11;15;13;1
35512;1783;87;11;15;13;1
35513;1770;87;11;15;13;1
35514;1757;87;11;15;13;1
35515;1744;87;11;15;13;1
35516;1731;87;11;15;13;1
35517;1718;87;11;15;13;1
35518;1445;87;11;15;13;1
35519;1939;87;11;15;13;1
35520;1432;87;11;15;13;1
35521;1406;87;11;15;13;1
35522;1120;87;11;15;13;1
35523;1107;87;11;15;13;1
35524;1094;87;11;15;13;1
35525;1081;87;11;15;13;1
35526;1068;87;11;15;13;1
35527;1055;87;11;15;13;1
35528;1042;87;11;15;13;1
35529;1133;87;11;15;13;1
35530;1029;87;11;15;13;1
35531;1003;87;11;15;13;1
35532;990;87;11;15;13;1
35533;977;87;11;15;13;1
35534;964;87;11;15;13;1
35535;951;87;11;15;13;1
35536;938;87;11;15;13;1
35537;925;87;11;15;13;1
35538;1016;87;11;15;13;1
35539;1146;87;11;15;13;1
35540;1159;87;11;15;13;1
35541;1172;87;11;15;13;1
35542;1393;87;11;15;13;1
35543;1380;87;11;15;13;1
35544;1367;87;11;15;13;1
35545;1354;87;11;15;13;1
35546;1341;87;11;15;13;1
35547;1328;87;11;15;13;1
35548;1315;87;11;15;13;1
35549;1302;87;11;15;13;1
35550;1289;87;11;15;13;1
35551;1276;87;11;15;13;1
35552;1263;87;11;15;13;1
35553;1250;87;11;15;13;1
35554;1237;87;11;15;13;1
35555;1224;87;11;15;13;1
35556;1211;87;11;15;13;1
35557;1198;87;11;15;13;1
35558;1185;87;11;15;13;1
35559;1419;87;11;15;13;1
35560;1965;87;11;15;13;1
35561;2485;87;11;15;13;1
35562;1978;87;11;15;13;1
35563;2719;87;11;15;13;1
35564;2706;87;11;15;13;1
35565;2693;87;11;15;13;1
35566;2680;87;11;15;13;1
35567;2667;87;11;15;13;1
35568;2654;87;11;15;13;1
35569;2641;87;11;15;13;1
35570;2732;87;11;15;13;1
35571;2628;87;11;15;13;1
35572;2602;87;11;15;13;1
35573;2589;87;11;15;13;1
35574;2576;87;11;15;13;1
35575;2563;87;11;15;13;1
35576;2550;87;11;15;13;1
35577;2537;87;11;15;13;1
35578;2524;87;11;15;13;1
35579;2615;87;11;15;13;1
35580;2745;87;11;15;13;1
35581;2758;87;11;15;13;1
35582;2771;87;11;15;13;1
35583;2992;87;11;15;13;1
35584;2979;87;11;15;13;1
35585;2966;87;11;15;13;1
35586;2953;87;11;15;13;1
35587;2940;87;11;15;13;1
35588;2927;87;11;15;13;1
35589;2914;87;11;15;13;1
35590;2901;87;11;15;13;1
35591;2888;87;11;15;13;1
35592;2875;87;11;15;13;1
35593;2862;87;11;15;13;1
35594;2849;87;11;15;13;1
35595;2836;87;11;15;13;1
35596;2823;87;11;15;13;1
35597;2810;87;11;15;13;1
35598;2797;87;11;15;13;1
35599;2784;87;11;15;13;1
35600;2511;87;11;15;13;1
35601;3005;87;11;15;13;1
35602;2498;87;11;15;13;1
35603;2472;87;11;15;13;1
35604;2186;87;11;15;13;1
35605;2173;87;11;15;13;1
35606;2160;87;11;15;13;1
35607;2147;87;11;15;13;1
35608;2134;87;11;15;13;1
35609;2121;87;11;15;13;1
35610;2108;87;11;15;13;1
35611;2199;87;11;15;13;1
35612;2095;87;11;15;13;1
35613;2069;87;11;15;13;1
35614;2056;87;11;15;13;1
35615;2043;87;11;15;13;1
35616;2030;87;11;15;13;1
35617;2017;87;11;15;13;1
35618;2004;87;11;15;13;1
35619;1991;87;11;15;13;1
35620;2082;87;11;15;13;1
35621;2212;87;11;15;13;1
35622;2225;87;11;15;13;1
35623;2238;87;11;15;13;1
35624;2459;87;11;15;13;1
35625;2446;87;11;15;13;1
35626;2433;87;11;15;13;1
35627;2420;87;11;15;13;1
35628;2407;87;11;15;13;1
35629;2394;87;11;15;13;1
35630;2381;87;11;15;13;1
35631;2368;87;11;15;13;1
35632;2355;87;11;15;13;1
35633;2342;87;11;15;13;1
35634;2329;87;11;15;13;1
35635;2316;87;11;15;13;1
35636;2303;87;11;15;13;1
35637;2290;87;11;15;13;1
35638;2277;87;11;15;13;1
35639;2264;87;11;15;13;1
35640;2251;87;11;15;13;1
35641;1445;138;11;15;13;1
35642;2925;274;11;15;13;1
35643;314;427;11;15;13;1
35644;2938;274;11;15;13;1
35645;3587;461;11;15;13;1
35646;3574;461;11;15;13;1
35647;3561;461;11;15;13;1
35648;3548;461;11;15;13;1
35649;3535;461;11;15;13;1
35650;3522;461;11;15;13;1
35651;3509;461;11;15;13;1
35652;3600;461;11;15;13;1
35653;3496;461;11;15;13;1
35654;3470;461;11;15;13;1
35655;3457;461;11;15;13;1
35656;3444;461;11;15;13;1
35657;3431;461;11;15;13;1
35658;3418;461;11;15;13;1
35659;3405;461;11;15;13;1
35660;3392;461;11;15;13;1
35661;3483;461;11;15;13;1
35662;3613;461;11;15;13;1
35663;3626;461;11;15;13;1
35664;3639;461;11;15;13;1
35665;3860;461;11;15;13;1
35666;3847;461;11;15;13;1
35667;3834;461;11;15;13;1
35668;3821;461;11;15;13;1
35669;3808;461;11;15;13;1
35670;3795;461;11;15;13;1
35671;3782;461;11;15;13;1
35672;3769;461;11;15;13;1
35673;3756;461;11;15;13;1
35674;3743;461;11;15;13;1
35675;3730;461;11;15;13;1
35676;3717;461;11;15;13;1
35677;3704;461;11;15;13;1
35678;3691;461;11;15;13;1
35679;3678;461;11;15;13;1
35680;3665;461;11;15;13;1
35681;3652;461;11;15;13;1
35682;3379;461;11;15;13;1
35683;3873;461;11;15;13;1
35684;3366;461;11;15;13;1
35685;3340;461;11;15;13;1
35686;3054;461;11;15;13;1
35687;3041;461;11;15;13;1
35688;3028;461;11;15;13;1
35689;3015;461;11;15;13;1
35690;3002;461;11;15;13;1
35691;2989;461;11;15;13;1
35692;2976;461;11;15;13;1
35693;3067;461;11;15;13;1
35694;2963;461;11;15;13;1
35695;2937;461;11;15;13;1
35696;2924;461;11;15;13;1
35697;2911;461;11;15;13;1
35698;2898;461;11;15;13;1
35699;2885;461;11;15;13;1
35700;2872;461;11;15;13;1
35701;2859;461;11;15;13;1
35702;2950;461;11;15;13;1
35703;3080;461;11;15;13;1
35704;3093;461;11;15;13;1
35705;3106;461;11;15;13;1
35706;3327;461;11;15;13;1
35707;3314;461;11;15;13;1
35708;3301;461;11;15;13;1
35709;3288;461;11;15;13;1
35710;3275;461;11;15;13;1
35711;3262;461;11;15;13;1
35712;3249;461;11;15;13;1
35713;3236;461;11;15;13;1
35714;3223;461;11;15;13;1
35715;3210;461;11;15;13;1
35716;3197;461;11;15;13;1
35717;3184;461;11;15;13;1
35718;3171;461;11;15;13;1
35719;3158;461;11;15;13;1
35720;3145;461;11;15;13;1
35721;3132;461;11;15;13;1
35722;3119;461;11;15;13;1
35723;3353;461;11;15;13;1
35724;3886;461;11;15;13;1
35725;3899;461;11;15;13;1
35726;3912;461;11;15;13;1
35727;574;478;11;15;13;1
35728;561;478;11;15;13;1
35729;548;478;11;15;13;1
35730;535;478;11;15;13;1
35731;522;478;11;15;13;1
35732;509;478;11;15;13;1
35733;496;478;11;15;13;1
35734;483;478;11;15;13;1
35735;470;478;11;15;13;1
35736;457;478;11;15;13;1
35737;444;478;11;15;13;1
35738;431;478;11;15;13;1
35739;418;478;11;15;13;1
35740;405;478;11;15;13;1
35741;392;478;11;15;13;1
35742;379;478;11;15;13;1
35743;366;478;11;15;13;1
35744;587;478;5;15;13;1
35745;607;478;11;15;13;1
35746;854;478;11;15;13;1
35747;620;478;11;15;13;1
35748;841;478;11;15;13;1
35749;828;478;11;15;13;1
35750;815;478;11;15;13;1
35751;802;478;11;15;13;1
35752;789;478;11;15;13;1
35753;776;478;11;15;13;1
35754;763;478;11;15;13;1
35755;750;478;11;15;13;1
35756;737;478;11;15;13;1
35757;724;478;11;15;13;1
35758;711;478;11;15;13;1
35759;698;478;11;15;13;1
35760;685;478;11;15;13;1
35761;672;478;11;15;13;1
35762;659;478;11;15;13;1
35763;646;478;11;15;13;1
35764;633;478;11;15;13;1
35765;353;478;11;15;13;1
35766;340;478;11;15;13;1
35767;327;478;11;15;13;1
35768;314;478;11;15;13;1
35769;28;478;11;15;13;1
35770;15;478;11;15;13;1
35771;2;478;11;15;13;1
35772;4081;461;11;15;13;1
35773;4068;461;11;15;13;1
35774;4055;461;11;15;13;1
35775;4042;461;11;15;13;1
35776;41;478;11;15;13;1
35777;4029;461;11;15;13;1
35778;4003;461;11;15;13;1
35779;3990;461;11;15;13;1
35780;3977;461;11;15;13;1
35781;3964;461;11;15;13;1
35782;3951;461;11;15;13;1
35783;3938;461;11;15;13;1
35784;3925;461;11;15;13;1
35785;4016;461;11;15;13;1
35786;54;478;11;15;13;1
35787;67;478;11;15;13;1
35788;80;478;11;15;13;1
35789;301;478;11;15;13;1
35790;288;478;11;15;13;1
35791;275;478;11;15;13;1
35792;262;478;11;15;13;1
35793;249;478;11;15;13;1
35794;236;478;11;15;13;1
35795;223;478;11;15;13;1
35796;210;478;11;15;13;1
35797;197;478;11;15;13;1
35798;184;478;11;15;13;1
35799;171;478;11;15;13;1
35800;158;478;11;15;13;1
35801;145;478;11;15;13;1
35802;132;478;11;15;13;1
35803;119;478;11;15;13;1
35804;106;478;11;15;13;1
35805;93;478;11;15;13;1
35806;2846;461;11;15;13;1
35807;2833;461;11;15;13;1
35808;2820;461;11;15;13;1
35809;1757;461;11;15;13;1
35810;1458;461;11;15;13;1
35811;1445;461;11;15;13;1
35812;1432;461;11;15;13;1
35813;1419;461;11;15;13;1
35814;1406;461;11;15;13;1
35815;1393;461;11;15;13;1
35816;1380;461;11;15;13;1
35817;1471;461;11;15;13;1
35818;1367;461;11;15;13;1
35819;1341;461;11;15;13;1
35820;1328;461;11;15;13;1
35821;1315;461;11;15;13;1
35822;1302;461;11;15;13;1
35823;1289;461;11;15;13;1
35824;1276;461;11;15;13;1
35825;1263;461;11;15;13;1
35826;1354;461;11;15;13;1
35827;1484;461;11;15;13;1
35828;1497;461;11;15;13;1
35829;1510;461;11;15;13;1
35830;1731;461;11;15;13;1
35831;1718;461;11;15;13;1
35832;1705;461;11;15;13;1
35833;1692;461;11;15;13;1
35834;1679;461;11;15;13;1
35835;1666;461;11;15;13;1
35836;1653;461;11;15;13;1
35837;1640;461;11;15;13;1
35838;1627;461;11;15;13;1
35839;1614;461;11;15;13;1
35840;1601;461;11;15;13;1
35841;1588;461;11;15;13;1
35842;1575;461;11;15;13;1
35843;1562;461;11;15;13;1
35844;1549;461;11;15;13;1
35845;1536;461;11;15;13;1
35846;1523;461;11;15;13;1
35847;1250;461;11;15;13;1
35848;1744;461;11;15;13;1
35849;1237;461;11;15;13;1
35850;1211;461;11;15;13;1
35851;925;461;11;15;13;1
35852;912;461;11;15;13;1
35853;899;461;11;15;13;1
35854;886;461;11;15;13;1
35855;873;461;11;15;13;1
35856;860;461;11;15;13;1
35857;847;461;11;15;13;1
35858;938;461;11;15;13;1
35859;834;461;11;15;13;1
35860;808;461;11;15;13;1
35861;795;461;11;15;13;1
35862;782;461;11;15;13;1
35863;769;461;11;15;13;1
35864;756;461;11;15;13;1
35865;743;461;11;15;13;1
35866;730;461;11;15;13;1
35867;821;461;11;15;13;1
35868;951;461;11;15;13;1
35869;964;461;11;15;13;1
35870;977;461;11;15;13;1
35871;1198;461;11;15;13;1
35872;1185;461;11;15;13;1
35873;1172;461;11;15;13;1
35874;1159;461;11;15;13;1
35875;1146;461;11;15;13;1
35876;1133;461;11;15;13;1
35877;1120;461;11;15;13;1
35878;1107;461;11;15;13;1
35879;1094;461;11;15;13;1
35880;1081;461;11;15;13;1
35881;1068;461;11;15;13;1
35882;1055;461;11;15;13;1
35883;1042;461;11;15;13;1
35884;1029;461;11;15;13;1
35885;1016;461;11;15;13;1
35886;1003;461;11;15;13;1
35887;990;461;11;15;13;1
35888;1224;461;11;15;13;1
35889;1770;461;11;15;13;1
35890;2287;461;11;15;13;1
35891;1783;461;11;15;13;1
35892;2521;461;11;15;13;1
35893;2508;461;11;15;13;1
35894;2495;461;11;15;13;1
35895;2482;461;11;15;13;1
35896;2469;461;11;15;13;1
35897;2456;461;11;15;13;1
35898;2443;461;11;15;13;1
35899;2534;461;11;15;13;1
35900;2430;461;11;15;13;1
35901;2404;461;11;15;13;1
35902;2391;461;11;15;13;1
35903;2378;461;11;15;13;1
35904;2365;461;11;15;13;1
35905;2352;461;11;15;13;1
35906;2339;461;11;15;13;1
35907;2326;461;11;15;13;1
35908;2417;461;11;15;13;1
35909;2547;461;11;15;13;1
35910;2560;461;11;15;13;1
35911;2573;461;11;15;13;1
35912;2794;461;11;15;13;1
35913;2781;461;11;15;13;1
35914;2768;461;11;15;13;1
35915;2755;461;11;15;13;1
35916;2742;461;11;15;13;1
35917;2729;461;11;15;13;1
35918;2716;461;11;15;13;1
35919;2703;461;11;15;13;1
35920;2690;461;11;15;13;1
35921;2677;461;11;15;13;1
35922;2664;461;11;15;13;1
35923;2651;461;11;15;13;1
35924;2638;461;11;15;13;1
35925;2625;461;11;15;13;1
35926;2612;461;11;15;13;1
35927;2599;461;11;15;13;1
35928;2586;461;11;15;13;1
35929;2313;461;11;15;13;1
35930;2807;461;11;15;13;1
35931;2300;461;11;15;13;1
35932;2274;461;11;15;13;1
35933;1991;461;11;15;13;1
35934;1978;461;11;15;13;1
35935;1965;461;11;15;13;1
35936;1952;461;11;15;13;1
35937;1939;461;11;15;13;1
35938;1926;461;11;15;13;1
35939;1913;461;11;15;13;1
35940;2004;461;11;15;13;1
35941;1900;461;11;15;13;1
35942;1874;461;11;15;13;1
35943;1861;461;11;15;13;1
35944;1848;461;11;15;13;1
35945;1835;461;11;15;13;1
35946;1822;461;11;15;13;1
35947;1809;461;11;15;13;1
35948;1796;461;11;15;13;1
35949;1887;461;11;15;13;1
35950;2017;461;11;15;13;1
35951;2030;461;11;15;13;1
35952;2043;461;11;15;13;1
35953;2261;461;11;15;13;1
35954;2248;461;11;15;13;1
35955;2235;461;11;15;13;1
35956;2222;461;11;15;13;1
35957;2209;461;11;15;13;1
35958;2196;461;11;15;13;1
35959;2183;461;11;15;13;1
35960;2173;461;8;15;13;2
35961;2160;461;11;15;13;1
35962;2147;461;11;15;13;1
35963;2134;461;11;15;13;1
35964;2121;461;11;15;13;1
35965;2108;461;11;15;13;1
35966;2095;461;11;15;13;1
35967;2082;461;11;15;13;1
35968;2069;461;11;15;13;1
35969;2056;461;11;15;13;1
35970;594;478;11;15;13;1
35971;880;478;11;15;13;1
35972;782;495;11;15;13;1
35973;893;478;11;15;13;1
35974;3765;478;11;15;13;1
35975;3752;478;11;15;13;1
35976;3739;478;11;15;13;1
35977;3726;478;11;15;13;1
35978;3713;478;11;15;13;1
35979;3700;478;11;15;13;1
35980;3687;478;11;15;13;1
35981;3778;478;11;15;13;1
35982;3674;478;11;15;13;1
35983;3648;478;11;15;13;1
35984;3635;478;11;15;13;1
35985;3622;478;11;15;13;1
35986;3609;478;11;15;13;1
35987;3596;478;11;15;13;1
35988;3583;478;11;15;13;1
35989;3570;478;11;15;13;1
35990;3661;478;11;15;13;1
35991;3791;478;11;15;13;1
35992;3804;478;11;15;13;1
35993;3817;478;11;15;13;1
35994;4033;478;11;15;13;1
35995;4020;478;11;15;13;1
